policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,segment,fuel_type,max_torque,is_adjustable_steering,is_parking_sensors,displacement,cylinder,steering_type,length,width,is_front_fog_lights,is_brake_assist,is_power_door_locks,is_central_locking,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,is_claim
0.318835621,0.1,0.413461538,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.591254893,0.05,0.471153846,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.58915407,0.14,0.326923077,1,73430,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.178706906,0.03,0.634615385,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.216156921,0.02,0.346153846,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.821456548,0.01,0.480769231,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.320621077,0.03,0.336538462,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.152804157,0.0,0.490384615,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.382849175,0.0,0.355769231,11,27003,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
1.074653454,0.12,0.634615385,3,34791,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.570691943,0.0,0.423076923,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.277329491,0.09,0.442307692,0,4990,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.139778664,0.03,0.75,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.552004052,0.01,0.490384615,8,65567,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.487096683,0.06,0.423076923,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.024266981,0.31,0.365384615,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.176983025,0.05,0.596153846,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.062271091,0.03,0.548076923,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.360199373,0.07,0.605769231,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.089282686,0.07,0.288461538,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.032245769,0.1,0.451923077,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.066538678,0.15,0.605769231,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.034630534,0.12,0.490384615,2,6108,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.935782626,0.15,0.307692308,6,290,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.247185953,0.02,0.365384615,18,13051,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.865574327,0.04,0.528846154,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.187852837,0.15,0.548076923,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.031947713,0.02,0.442307692,21,17804,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.264671011,0.25,0.423076923,21,17804,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.304901793,0.08,0.355769231,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.234402668,0.0,0.317307692,20,8794,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.092381936,0.26,0.432692308,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.094964231,0.02,0.317307692,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.081668672,0.02,0.576923077,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.989280316,0.16,0.375,10,27742,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.003288961,0.07,0.317307692,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.64158594,0.0,0.605769231,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.002358507,0.14,0.394230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.083281081,0.06,0.451923077,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.090815015,0.16,0.586538462,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.095177157,0.02,0.451923077,21,17804,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.130643471,0.17,0.288461538,20,8794,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.630309041,0.04,0.461538462,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.169565931,0.05,0.423076923,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.085559775,0.1,0.403846154,3,34791,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.150839858,0.05,0.548076923,19,6112,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.801396267,0.05,0.509615385,6,290,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.99747364,0.05,0.471153846,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.986462108,0.17,0.394230769,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.231084546,0.08,0.663461538,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.138569137,0.0,0.413461538,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.09216232,0.17,0.519230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.030681036,0.02,0.5,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.047288597,0.11,0.567307692,4,5410,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.010414023,0.1,0.442307692,16,21622,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.084933393,0.06,0.375,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.555180489,0.11,0.423076923,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.538544245,0.12,0.673076923,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.567636853,0.04,0.307692308,6,290,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.164431535,0.09,0.451923077,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.011283064,0.1,0.365384615,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.14022194,0.15,0.461538462,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.47465398,0.06,0.442307692,17,34738,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.911324788,0.11,0.307692308,20,8794,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.512984274,0.11,0.576923077,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.466047696,0.1,0.288461538,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.417966968,0.02,0.384615385,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.04541289,0.14,0.442307692,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.096821039,0.04,0.394230769,15,4076,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.129416265,0.12,0.375,20,8794,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.634803861,0.04,0.442307692,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.476316367,0.06,0.519230769,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.912872378,0.01,0.394230769,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.430084521,0.1,0.644230769,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.064629912,0.01,0.346153846,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.161682671,0.06,0.442307692,10,27742,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.734637194,0.1,0.375,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.003121117,0.03,0.432692308,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.040564342,0.01,0.634615385,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.213749777,0.1,0.326923077,11,27003,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
0.111648676,0.03,0.288461538,15,4076,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.084235894,0.03,0.653846154,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.101568252,0.01,0.692307692,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.14397152,0.12,0.413461538,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.161617626,0.1,0.461538462,15,4076,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.338919628,0.01,0.576923077,8,65567,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.072159575,0.04,0.461538462,0,4990,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.005224317,0.02,0.326923077,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.02017744,0.1,0.461538462,13,3264,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.25659526,0.14,0.451923077,15,4076,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
1.038390412,0.04,0.375,15,4076,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.23984643,0.13,0.394230769,3,34791,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.885382384,0.15,0.317307692,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.195412622,0.02,0.528846154,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.496400632,0.04,0.451923077,11,27003,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.299945695,0.04,0.394230769,17,34738,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
1.068261511,0.12,0.432692308,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.012178148,0.02,0.442307692,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.34740511,0.12,0.557692308,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.562108461,0.01,0.442307692,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.206548187,0.14,0.442307692,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.293512726,0.06,0.471153846,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.758323718,0.01,0.490384615,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.030984209,0.15,0.538461538,11,27003,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.295302149,0.01,0.384615385,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.205856618,0.1,0.346153846,3,34791,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.103052689,0.03,0.298076923,21,17804,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.05946336,0.0,0.490384615,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.507981041,0.06,0.336538462,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.209849612,0.11,0.586538462,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.047417496,0.09,0.653846154,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.536836446,0.15,0.355769231,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.194767369,0.07,0.384615385,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.498695508,0.15,0.471153846,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.148368444,0.02,0.432692308,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.051241028,0.07,0.423076923,5,7788,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.924619699,0.1,0.461538462,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.063208506,0.1,0.394230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.65526959,0.0,0.528846154,19,6112,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.022403493,0.07,0.557692308,11,27003,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.040446718,0.0,0.403846154,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.199278595,0.02,0.480769231,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.035009144,0.06,0.451923077,10,27742,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,0
1.21475997,0.05,0.634615385,15,4076,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.086660806,0.03,0.307692308,13,3264,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.105436053,0.15,0.298076923,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.349848139,0.05,0.538461538,5,7788,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.750760212,0.1,0.682692308,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.349310703,0.06,0.365384615,2,6108,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.243416999,0.07,0.461538462,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.07618882,0.15,0.615384615,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.370799712,0.08,0.423076923,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.048205527,0.07,0.451923077,21,17804,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.048084194,0.0,0.625,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.030635303,0.05,0.394230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.071039555,0.13,0.586538462,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.048538992,0.09,0.336538462,3,34791,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.491223276,0.13,0.480769231,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.081959461,0.12,0.384615385,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.829564646,0.15,0.346153846,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.422068548,0.01,0.346153846,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.044662673,0.02,0.615384615,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.048360417,0.01,0.548076923,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.027035146,0.04,0.346153846,15,4076,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
1.146736658,0.02,0.346153846,4,5410,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.291381623,0.0,0.326923077,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.360742474,0.05,0.298076923,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.585440719,0.08,0.346153846,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.129975187,0.06,0.528846154,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.125909034,0.15,0.557692308,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.587873962,0.01,0.451923077,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.530157228,0.18,0.336538462,17,34738,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.116988041,0.01,0.480769231,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.718451026,0.06,0.307692308,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.817910626,0.04,0.442307692,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.958867428,0.1,0.471153846,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.839739466,0.15,0.615384615,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.713723837,0.01,0.769230769,0,4990,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.279349785,0.12,0.634615385,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.253298743,0.05,0.519230769,9,35036,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.071497931,0.0,0.375,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.003338169,0.08,0.701923077,3,34791,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.595777319,0.05,0.365384615,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.05728966,0.03,0.413461538,20,8794,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.084444177,0.17,0.326923077,1,73430,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.598167496,0.09,0.403846154,5,7788,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
1.034891921,0.05,0.471153846,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.068608562,0.06,0.432692308,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.121842043,0.04,0.615384615,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.094215253,0.05,0.480769231,17,34738,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
0.895523761,0.02,0.615384615,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.083505557,0.04,0.355769231,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.169915239,0.09,0.413461538,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.138515064,0.1,0.355769231,10,27742,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.555789949,0.05,0.375,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.369339505,0.13,0.336538462,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.713239783,0.04,0.519230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.926348831,0.02,0.394230769,4,5410,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.61474945,0.02,0.432692308,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.010862566,0.08,0.394230769,21,17804,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.374723348,0.06,0.346153846,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.030940541,0.0,0.336538462,0,4990,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.421690187,0.04,0.336538462,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.075566423,0.05,0.403846154,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.284964961,0.21,0.326923077,19,6112,3,2,1,0,1,1199,3,2,3993,1811,0,1,1,1,1,0,1,0,0
0.091365121,0.3,0.423076923,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.063892443,0.07,0.432692308,21,17804,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.087111161,0.06,0.384615385,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.031125488,0.02,0.336538462,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.276755678,0.09,0.538461538,21,17804,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.444859225,0.1,0.432692308,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.166448738,0.09,0.509615385,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.186523824,0.04,0.307692308,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.523957557,0.04,0.298076923,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.012458362,0.08,0.442307692,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.239274733,0.13,0.432692308,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.346602731,0.02,0.413461538,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.050703962,0.02,0.346153846,3,34791,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.103755049,0.07,0.288461538,2,6108,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.217211641,0.01,0.432692308,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.013885007,0.06,0.451923077,21,17804,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.066243655,0.03,0.317307692,3,34791,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.515257174,0.12,0.346153846,5,7788,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.278884295,0.02,0.673076923,10,27742,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.919372946,0.08,0.653846154,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.092200084,0.08,0.336538462,6,290,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.211130712,0.18,0.509615385,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.087943103,0.04,0.442307692,19,6112,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.43807736,0.01,0.490384615,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.292800267,0.09,0.442307692,11,27003,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
0.713769875,0.02,0.394230769,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.095997639,0.05,0.451923077,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.523170893,0.08,0.326923077,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.875945556,0.13,0.394230769,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.228377866,0.06,0.384615385,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.588743358,0.08,0.413461538,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.142723468,0.01,0.625,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.111030175,0.11,0.413461538,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.320347348,0.01,0.442307692,19,6112,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.268602214,0.0,0.557692308,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.100009607,0.04,0.653846154,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.315493149,0.01,0.461538462,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.313146742,0.03,0.480769231,7,16206,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.198617588,0.13,0.365384615,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.830894041,0.0,0.375,3,34791,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
